epoch,train_loss,val_loss,val_mape,val_mape_ME,val_mape_NH,val_mape_VT,val_mape_CT,val_mape_RI,val_mape_SEMA,val_mape_WCMA,val_mape_NEMA_BOST,lr,epoch_time
8,0.3122075968670065,0.3631581645543989,8.945825338363647,6.108365535736084,7.731098651885986,14.797578811645508,9.32661247253418,7.821567535400391,9.021472930908203,8.459498405456543,8.300408363342285,0.001,15448.245068788528
9,0.2902109395701274,0.8408354394001776,15.110779047012329,11.38903522491455,15.045515060424805,21.667774200439453,15.874666213989258,13.24179744720459,15.54232120513916,14.567564010620117,13.5575590133667,0.0009957224306869053,14748.751922369003
10,0.2776766459838894,0.37696455648534644,9.018634855747223,7.234753608703613,7.655418872833252,13.99091625213623,9.014609336853027,8.36803150177002,8.964282035827637,8.57729721069336,8.343770027160645,0.0009829629131445341,13164.812193870544
11,0.2702598367838963,0.3679672069626448,9.450818300247192,7.207927703857422,8.691461563110352,13.473151206970215,10.053558349609375,8.889993667602539,9.826021194458008,8.963746070861816,8.500686645507812,0.0009619397662556433,11322.629273176193
12,0.27205040505839173,0.3501348509763678,9.339245080947876,6.442325592041016,7.743420600891113,12.2488374710083,9.6707181930542,9.851189613342285,10.717897415161133,8.87307357788086,9.166498184204102,0.0009330127018922194,12770.87903380394
13,0.25534139009563983,0.304306577542397,8.721521735191345,6.547250747680664,7.387950897216797,12.281699180603027,8.756709098815918,8.307122230529785,9.789621353149414,8.065210342407227,8.63661003112793,0.0008966766701456175,13214.69544672966
