timestamp_utc,ME,NH,VT,CT,RI,SEMA,WCMA,NEMA_BOST
2022-12-25 20:00:00,1358,1383,682,3555,945,1734,1916,2788
2022-12-25 21:00:00,1407,1412,724,3617,962,1802,1991,2860
2022-12-25 22:00:00,1488,1482,771,3746,1016,1911,2098,2990
2022-12-25 23:00:00,1522,1521,784,3859,1046,1966,2151,3050
2022-12-26 00:00:00,1501,1505,769,3823,1038,1954,2133,3030
2022-12-26 01:00:00,1472,1483,752,3778,1028,1930,2112,3002
2022-12-26 02:00:00,1433,1455,738,3744,1016,1900,2085,2979
2022-12-26 03:00:00,1378,1404,718,3659,987,1846,2032,2926
2022-12-26 04:00:00,1302,1330,687,3490,946,1752,1948,2825
2022-12-26 05:00:00,1235,1256,650,3354,895,1655,1857,2701
2022-12-26 06:00:00,1200,1192,623,3196,855,1577,1791,2601
2022-12-26 07:00:00,1172,1163,607,3127,830,1536,1747,2534
2022-12-26 08:00:00,1156,1154,597,3078,818,1513,1727,2512
2022-12-26 09:00:00,1159,1163,597,3056,819,1516,1729,2514
2022-12-26 10:00:00,1192,1181,605,3113,824,1543,1757,2565
2022-12-26 11:00:00,1242,1225,625,3215,849,1591,1818,2654
2022-12-26 12:00:00,1321,1293,659,3348,882,1664,1900,2774
2022-12-26 13:00:00,1406,1355,696,3465,908,1721,1964,2848
2022-12-26 14:00:00,1463,1409,709,3452,923,1723,1985,2867
2022-12-26 15:00:00,1472,1427,689,3299,931,1694,1958,2859
2022-12-26 16:00:00,1463,1430,659,3336,934,1657,1918,2842
2022-12-26 17:00:00,1439,1418,653,3354,932,1631,1884,2813
2022-12-26 18:00:00,1442,1419,679,3362,926,1620,1875,2802
2022-12-26 19:00:00,1445,1423,686,3517,927,1642,1887,2805
2022-12-26 20:00:00,1478,1442,711,3173,937,1718,1954,2840
2022-12-26 21:00:00,1519,1479,763,3490,981,1820,2060,2934
2022-12-26 22:00:00,1634,1590,819,3886,1059,1990,2225,3119
2022-12-26 23:00:00,1669,1673,847,4086,1105,2080,2297,3205
2022-12-27 00:00:00,1622,1636,833,4031,1094,2044,2268,3150
2022-12-27 01:00:00,1571,1573,809,4009,1068,1993,2218,3080
2022-12-27 02:00:00,1494,1514,781,3869,1028,1923,2152,2999
2022-12-27 03:00:00,1412,1423,751,3702,980,1816,2050,2886
2022-12-27 04:00:00,1310,1316,707,3378,917,1679,1923,2729
2022-12-27 05:00:00,1217,1242,661,3053,854,1558,1803,2577
2022-12-27 06:00:00,1172,1180,629,2974,812,1475,1723,2465
2022-12-27 07:00:00,1144,1147,612,2871,780,1424,1676,2389
2022-12-27 08:00:00,1136,1135,605,2829,769,1403,1653,2367
2022-12-27 09:00:00,1153,1144,609,2818,767,1404,1471,2379
2022-12-27 10:00:00,1189,1173,623,2880,784,1439,1695,2445
2022-12-27 11:00:00,1256,1252,657,3032,823,1517,1795,2572
2022-12-27 12:00:00,1379,1353,713,3272,887,1639,1940,2762
2022-12-27 13:00:00,1492,1456,769,3483,942,1746,2058,2915
2022-12-27 14:00:00,1560,1524,795,3623,984,1806,2130,2984
2022-12-27 15:00:00,1607,1555,763,3686,1013,1829,2149,3022
2022-12-27 16:00:00,1604,1521,703,3635,1024,1829,2075,3049
2022-12-27 17:00:00,1519,1487,680,3511,1013,1794,2009,2977
2022-12-27 18:00:00,1459,1475,683,3462,987,1722,1999,2912
2022-12-27 19:00:00,1495,1481,706,3539,982,1718,1986,2908
2022-12-27 20:00:00,1545,1492,738,3591,971,1766,2035,2948
2022-12-27 21:00:00,1587,1534,783,3683,999,1855,2133,3006
2022-12-27 22:00:00,1667,1631,829,3902,1067,2009,2277,3159
2022-12-27 23:00:00,1702,1705,857,4056,1116,2099,2362,3252
2022-12-28 00:00:00,1672,1681,845,4031,1106,2081,2342,3173
2022-12-28 01:00:00,1617,1630,819,3945,1088,2042,2302,3109
2022-12-28 02:00:00,1553,1567,790,3811,1054,1977,2226,3031
2022-12-28 03:00:00,1466,1478,758,3622,1002,1870,2133,2904
2022-12-28 04:00:00,1398,1375,712,3375,931,1735,2004,2746
2022-12-28 05:00:00,1330,1280,665,3144,869,1610,1890,2599
2022-12-28 06:00:00,1282,1230,636,2978,826,1534,1817,2518
2022-12-28 07:00:00,1259,1201,614,2883,800,1489,1771,2448
2022-12-28 08:00:00,1252,1189,606,2821,785,1469,1753,2426
2022-12-28 09:00:00,1248,1199,607,2809,784,1468,1754,2432
2022-12-28 10:00:00,1257,1224,617,2872,801,1502,1785,2482
2022-12-28 11:00:00,1322,1296,649,3014,843,1585,1874,2617
2022-12-28 12:00:00,1443,1399,707,3238,894,1704,2004,2813
2022-12-28 13:00:00,1536,1493,765,3428,941,1799,2107,2953
2022-12-28 14:00:00,1592,1556,790,3482,979,1861,2143,3056
2022-12-28 15:00:00,1621,1585,789,3427,983,1878,2127,3105
2022-12-28 16:00:00,1623,1600,775,3408,981,1838,2101,3116
2022-12-28 17:00:00,1610,1588,775,3364,980,1764,2077,3100
2022-12-28 18:00:00,1613,1574,780,3236,965,1726,2067,3015
2022-12-28 19:00:00,1611,1574,778,3220,958,1713,2064,2913
2022-12-28 20:00:00,1621,1565,768,3308,961,1762,2101,2956
2022-12-28 21:00:00,1622,1562,775,3392,990,1825,2123,2978
2022-12-28 22:00:00,1670,1626,808,3624,1046,1950,2236,3092
2022-12-28 23:00:00,1698,1673,828,3823,1077,2033,2300,3144
2022-12-29 00:00:00,1649,1645,813,3779,1056,1996,2255,3063
2022-12-29 01:00:00,1586,1585,785,3682,1032,1926,2186,2974
2022-12-29 02:00:00,1513,1516,752,3555,990,1845,2108,2873
2022-12-29 03:00:00,1417,1426,718,3377,940,1735,2000,2742
2022-12-29 04:00:00,1333,1316,669,3140,872,1593,1868,2599
2022-12-29 05:00:00,1266,1219,616,2913,805,1468,1746,2443
2022-12-29 06:00:00,1210,1162,579,2758,761,1394,1666,2332
2022-12-29 07:00:00,1179,1128,560,2682,734,1349,1614,2261
2022-12-29 08:00:00,1167,1110,545,2648,722,1325,1588,2230
2022-12-29 09:00:00,1168,1108,540,2647,721,1322,1592,2236
2022-12-29 10:00:00,1201,1145,553,2713,740,1353,1629,2291
2022-12-29 11:00:00,1273,1222,588,2876,772,1439,1725,2430
2022-12-29 12:00:00,1387,1337,644,3111,831,1569,1874,2650
2022-12-29 13:00:00,1466,1432,705,3304,883,1655,1978,2775
2022-12-29 14:00:00,1514,1473,717,3381,900,1667,1991,2845
2022-12-29 15:00:00,1520,1468,676,3316,887,1615,1954,2872
2022-12-29 16:00:00,1510,1433,628,3230,878,1565,1847,2784
2022-12-29 17:00:00,1484,1411,555,3095,867,1507,1775,2719
2022-12-29 18:00:00,1458,1382,477,3028,855,1465,1754,2664
2022-12-29 19:00:00,1450,1373,478,3051,857,1501,1774,2659
2022-12-29 20:00:00,1461,1379,555,3081,871,1558,1832,2701
2022-12-29 21:00:00,1488,1407,655,3181,889,1654,1910,2753
2022-12-29 22:00:00,1568,1503,736,3429,951,1804,2046,2899
2022-12-29 23:00:00,1627,1593,771,3663,1006,1921,2155,3002
2022-12-30 00:00:00,1595,1571,759,3640,995,1899,2126,2933
2022-12-30 01:00:00,1536,1523,727,3560,975,1842,2070,2863
2022-12-30 02:00:00,1471,1462,699,3451,943,1771,2009,2792
2022-12-30 03:00:00,1394,1371,667,3291,896,1676,1917,2674
2022-12-30 04:00:00,1310,1266,619,3067,841,1545,1793,2518
2022-12-30 05:00:00,1216,1168,569,2855,779,1430,1674,2365
2022-12-30 06:00:00,1158,1100,532,2680,734,1341,1592,2247
2022-12-30 07:00:00,1142,1058,513,2560,704,1294,1534,2170
2022-12-30 08:00:00,1112,1036,501,2498,688,1271,1498,2134
2022-12-30 09:00:00,1126,1031,497,2471,683,1268,1488,2128
2022-12-30 10:00:00,1155,1054,508,2510,705,1283,1512,2162
2022-12-30 11:00:00,1210,1119,540,2640,720,1360,1592,2278
2022-12-30 12:00:00,1323,1214,590,2864,775,1462,1710,2456
2022-12-30 13:00:00,1403,1303,647,3031,817,1546,1800,2578
2022-12-30 14:00:00,1433,1357,677,3105,836,1566,1834,2641
2022-12-30 15:00:00,1403,1374,632,3036,833,1520,1799,2637
2022-12-30 16:00:00,1398,1365,551,2915,836,1467,1733,2568
2022-12-30 17:00:00,1376,1330,544,2836,823,1464,1721,2589
2022-12-30 18:00:00,1331,1300,542,2790,806,1423,1693,2600
2022-12-30 19:00:00,1314,1292,576,2796,801,1417,1723,2554
2022-12-30 20:00:00,1316,1299,624,2846,810,1460,1768,2577
2022-12-30 21:00:00,1367,1320,660,2947,837,1539,1794,2626
2022-12-30 22:00:00,1452,1399,703,3159,897,1682,1900,2748
2022-12-30 23:00:00,1499,1459,729,3364,943,1783,1969,2820
2022-12-31 00:00:00,1450,1425,713,3323,932,1751,1932,2740
2022-12-31 01:00:00,1402,1374,684,3234,915,1698,1872,2651
2022-12-31 02:00:00,1345,1321,654,3141,885,1634,1809,2560
2022-12-31 03:00:00,1272,1241,627,3010,846,1552,1730,2472
2022-12-31 04:00:00,1201,1152,586,2825,797,1442,1626,2335
2022-12-31 05:00:00,1158,1067,539,2645,742,1335,1525,2211
2022-12-31 06:00:00,1086,1001,499,2493,697,1250,1427,2097
2022-12-31 07:00:00,1049,964,482,2391,665,1197,1389,2019
2022-12-31 08:00:00,1030,947,471,2327,648,1164,1366,1975
2022-12-31 09:00:00,1029,940,464,2297,640,1152,1354,1960
2022-12-31 10:00:00,1041,951,469,2299,645,1156,1363,1969
2022-12-31 11:00:00,1071,987,485,2351,651,1191,1398,2022
2022-12-31 12:00:00,1127,1044,513,2445,682,1251,1458,2112
2022-12-31 13:00:00,1200,1113,559,2566,711,1315,1513,2190
2022-12-31 14:00:00,1269,1183,587,2716,754,1394,1574,2280
2022-12-31 15:00:00,1292,1242,600,2867,792,1466,1644,2362
2022-12-31 16:00:00,1308,1295,599,3007,829,1523,1716,2459
2022-12-31 17:00:00,1326,1307,592,3081,861,1584,1759,2516
2022-12-31 18:00:00,1326,1312,598,3131,875,1610,1761,2559
2022-12-31 19:00:00,1319,1297,614,3138,876,1607,1756,2542
2022-12-31 20:00:00,1320,1282,633,3162,874,1610,1769,2534
2022-12-31 21:00:00,1351,1302,655,3195,884,1631,1792,2567
2022-12-31 22:00:00,1418,1377,690,3340,926,1717,1875,2664
2022-12-31 23:00:00,1429,1405,706,3428,949,1749,1910,2708
